release1,release2,value
io.netty:netty-handler-proxy:4.1.39.Final,io.netty:netty-handler-proxy:4.1.84.Final,0.0
org.springframework:spring-aop:6.1.0,org.springframework:spring-aop:6.1.1,0.0
io.netty:netty-resolver:4.1.39.Final,io.netty:netty-resolver:4.1.107.Final,2.0
io.netty:netty-resolver:4.1.39.Final,io.netty:netty-resolver:4.1.94.Final,2.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.93.Final,0.0
io.netty:netty-resolver:4.1.39.Final,io.netty:netty-resolver:4.1.17.Final,2.0
io.netty:netty-resolver:4.1.39.Final,io.netty:netty-resolver:4.1.99.Final,2.0
io.netty:netty-resolver:4.1.39.Final,io.netty:netty-resolver:4.1.101.Final,2.0
io.projectreactor:reactor-core:3.3.0.RELEASE,io.projectreactor:reactor-core:3.4.31,407.0
io.netty:netty-resolver:4.1.39.Final,io.netty:netty-resolver:4.1.79.Final,2.0
io.projectreactor:reactor-core:3.3.0.RELEASE,io.projectreactor:reactor-core:3.4.30,406.0
io.netty:netty-resolver:4.1.39.Final,io.netty:netty-resolver:4.1.84.Final,2.0
io.netty:netty-resolver:4.1.39.Final,io.netty:netty-resolver:4.1.95.Final,2.0
io.projectreactor:reactor-core:3.3.0.RELEASE,io.projectreactor:reactor-core:3.2.5.RELEASE,303.0
io.netty:netty-handler-proxy:4.1.39.Final,io.netty:netty-handler-proxy:4.1.51.Final,0.0
io.netty:netty-resolver:4.1.39.Final,io.netty:netty-resolver:4.1.89.Final,2.0
io.projectreactor:reactor-core:3.3.0.RELEASE,io.projectreactor:reactor-core:3.4.28,406.0
io.projectreactor:reactor-core:3.3.0.RELEASE,io.projectreactor:reactor-core:3.4.27,406.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:2.4.3,174.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.0.10,130.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.101.Final,0.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:2.5.4,86.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.0.12,133.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.0.11,130.0
org.springframework.boot:spring-boot:2.7.16,org.springframework.boot:spring-boot:2.7.17,2.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.1.1,148.0
org.springframework:spring-aop:6.1.0,org.springframework:spring-aop:6.0.0,18.0
org.springframework.boot:spring-boot:2.7.16,org.springframework.boot:spring-boot:2.6.11,45.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.17.Final,6.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.99.Final,0.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:5.3.30,8.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.0.13,133.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.108.Final,0.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:6.0.12,2.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:2.5.12,78.0
org.springframework:spring-aop:6.1.0,org.springframework:spring-aop:5.3.9,33.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.43.Final,4.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:6.0.11,2.0
org.springframework:spring-aop:6.1.0,org.springframework:spring-aop:5.3.29,33.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.84.Final,0.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:5.3.31,8.0
org.springframework:spring-aop:6.1.0,org.springframework:spring-aop:6.1.2,7.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.95.Final,0.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:6.0.14,0.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.107.Final,0.0
org.springframework:spring-aop:6.1.0,org.springframework:spring-aop:5.3.4,33.0
org.yaml:snakeyaml:1.30,org.yaml:snakeyaml:1.24,38.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.94.Final,0.0
org.springframework:spring-aop:6.1.0,org.springframework:spring-aop:5.3.22,33.0
io.netty:netty-handler:4.1.39.Final,io.netty:netty-handler:4.1.104.Final,55.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:6.0.13,0.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:5.3.4,17.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:5.3.29,8.0
io.netty:netty-handler:4.1.39.Final,io.netty:netty-handler:4.1.17.Final,51.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.1.3,148.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.2.2,175.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.97.Final,0.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.1.9,151.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.0.9,130.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.1.2,148.0
org.yaml:snakeyaml:1.30,org.yaml:snakeyaml:1.23,38.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.2.1,175.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.1.6,151.0
org.yaml:snakeyaml:1.30,org.yaml:snakeyaml:1.18,65.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.39.Final,4.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:5.3.9,17.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.1.10,151.0
org.springframework:spring-core:6.1.0,org.springframework:spring-core:5.3.20,293.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:5.3.22,15.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.1.8,151.0
org.yaml:snakeyaml:1.30,org.yaml:snakeyaml:1.27,17.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:5.3.20,15.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.1.7,151.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:3.2.2,316.0
org.springframework:spring-expression:6.0.16,org.springframework:spring-expression:5.2.0.RELEASE,17.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:3.1.3,265.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.100.Final,0.0
org.springframework:spring-aop:6.0.16,org.springframework:spring-aop:5.3.31,26.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:3.2.1,312.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.92.Final,0.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:3.1.2,266.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.90.Final,0.0
io.netty:netty-resolver:4.1.87.Final,io.netty:netty-resolver:4.1.5.Final,10.0
org.slf4j:slf4j-api:1.7.25,org.slf4j:slf4j-api:1.6.6,19.0
org.slf4j:slf4j-api:1.7.25,org.slf4j:slf4j-api:1.7.13,11.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.2.4,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.2.3,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.4,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.0.12,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.0.13,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.0.10,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.0.11,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:2.7.17,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:2.7.18,0.0
org.springframework:spring-core:6.0.16,org.springframework:spring-core:3.0.3.RELEASE,727.0
org.apache.logging.log4j:log4j-api:2.17.2,org.apache.logging.log4j:log4j-api:2.11.1,30.0
org.springframework:spring-web:5.3.30,org.springframework:spring-web:5.3.29,0.0
org.springframework:spring-web:5.3.30,org.springframework:spring-web:5.3.22,9.0
org.apache.logging.log4j:log4j-api:2.17.2,org.apache.logging.log4j:log4j-api:2.12.1,21.0
org.springframework:spring-web:5.3.30,org.springframework:spring-web:5.3.20,11.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:2.7.18,3.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:2.7.15,0.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:2.7.16,1.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.2.0,172.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:3.0.0,129.0
org.apache.logging.log4j:log4j-api:2.17.2,org.apache.logging.log4j:log4j-api:2.13.3,15.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:2.7.17,3.0
org.springframework.boot:spring-boot:2.7.15,org.springframework.boot:spring-boot:2.6.11,42.0
org.springframework:spring-core:5.3.30,org.springframework:spring-core:5.3.20,22.0
org.springframework:spring-core:6.0.16,org.springframework:spring-core:6.0.0,45.0
org.springframework:spring-core:6.0.16,org.springframework:spring-core:5.3.31,245.0
io.netty:netty-common:4.1.87.Final,io.netty:netty-common:4.1.108.Final,6.0
io.netty:netty-common:4.1.87.Final,io.netty:netty-common:4.1.100.Final,6.0
org.opensaml:opensaml-security-api:3.4.5,org.opensaml:opensaml-security-api:3.4.3,0.0
org.slf4j:slf4j-api:1.7.25,org.slf4j:slf4j-api:1.3.1,27.0
org.slf4j:slf4j-api:1.7.25,org.slf4j:slf4j-api:1.7.12,13.0
com.querydsl:querydsl-codegen:4.4.0,com.querydsl:querydsl-codegen:5.0.0,22.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:2.5.4,220.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:3.1.9,271.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:3.1.8,270.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:3.0.9,213.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:3.1.10,271.0
org.springframework.boot:spring-boot-autoconfigure:2.7.16,org.springframework.boot:spring-boot-autoconfigure:2.6.11,104.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.7,0.0
io.netty:netty-transport-native-unix-common:4.1.87.Final,io.netty:netty-transport-native-unix-common:4.1.101.Final,3.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.6,0.0
io.netty:netty-transport-native-unix-common:4.1.87.Final,io.netty:netty-transport-native-unix-common:4.1.107.Final,3.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.9,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.8,0.0
io.netty:netty-transport-native-unix-common:4.1.87.Final,io.netty:netty-transport-native-unix-common:4.1.108.Final,3.0
io.netty:netty-common:4.1.87.Final,io.netty:netty-common:4.1.43.Final,102.0
io.netty:netty-common:4.1.87.Final,io.netty:netty-common:4.1.17.Final,128.0
org.springframework:spring-beans:6.0.16,org.springframework:spring-beans:6.0.0,16.0
org.slf4j:slf4j-api:1.7.25,org.slf4j:slf4j-api:1.6.4,19.0
org.slf4j:slf4j-api:1.6.1,org.slf4j:slf4j-api:1.5.3,10.0
org.slf4j:slf4j-api:1.7.25,org.slf4j:slf4j-api:1.5.3,23.0
org.springframework:spring-beans:6.0.16,org.springframework:spring-beans:6.0.14,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.0.9,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.10,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.0.0,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.1,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.2.0,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.3,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.2.2,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.2,0.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.2.1,0.0
io.netty:netty-common:4.1.87.Final,io.netty:netty-common:4.1.79.Final,9.0
org.springframework.boot:spring-boot-starter-logging:2.7.16,org.springframework.boot:spring-boot-starter-logging:3.1.5,0.0
io.netty:netty-common:4.1.87.Final,io.netty:netty-common:4.1.101.Final,6.0
org.springframework:spring-beans:6.0.16,org.springframework:spring-beans:5.3.30,82.0
org.springframework:spring-beans:6.0.16,org.springframework:spring-beans:5.3.31,82.0
io.netty:netty-common:4.1.87.Final,io.netty:netty-common:4.1.107.Final,6.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:10.1.10,15.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.1.4,0.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:10.1.13,15.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.0.5,1.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:10.1.12,15.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:9.0.80,0.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.1.5,0.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:9.0.43,0.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.0.18,0.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:9.0.83,0.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:5.3.31,0.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:10.1.11,15.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:9.0.82,0.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.1.3,0.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.1.1,0.0
org.springframework:spring-beans:6.1.1,org.springframework:spring-beans:6.0.0,31.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.1.2,0.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.0.2,1.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:10.1.15,15.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:10.1.17,15.0
org.springframework:spring-beans:6.1.1,org.springframework:spring-beans:6.1.2,5.0
org.springframework:spring-beans:6.1.1,org.springframework:spring-beans:6.1.5,8.0
org.springframework:spring-beans:6.1.1,org.springframework:spring-beans:6.0.5,29.0
org.springframework:spring-beans:6.1.1,org.springframework:spring-beans:6.1.4,8.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:8.5.87,0.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.0.0,1.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:5.3.4,1.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:8.5.82,0.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:6.1.0,0.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:10.1.19,15.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:5.3.15,1.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:5.3.17,1.0
org.apache.tomcat:tomcat-annotations-api:8.5.99,org.apache.tomcat:tomcat-annotations-api:8.5.46,0.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:8.5.95,0.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:5.3.18,1.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:5.3.20,1.0
org.springframework:spring-jcl:5.3.30,org.springframework:spring-jcl:5.3.29,2.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:10.1.18,15.0
org.apache.tomcat:tomcat-annotations-api:8.5.98,org.apache.tomcat:tomcat-annotations-api:9.0.79,0.0
